date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-01-01 00:00:00,26,23,0.0,8.8,5,97,06:31 PM,06:08 AM,07:18 AM,07:15 PM,23,26,26,24,2,92,94,0.0,1009,23,2,311,1,Malaysia
2018-01-01 03:00:00,26,23,0.0,8.8,5,97,06:31 PM,06:08 AM,07:18 AM,07:15 PM,22,26,26,23,5,89,95,0.2,1008,23,2,337,3,Malaysia
2018-01-01 06:00:00,26,23,0.0,8.8,5,97,06:31 PM,06:08 AM,07:18 AM,07:15 PM,23,26,26,24,3,36,93,0.0,1009,23,10,335,2,Malaysia
2018-01-01 09:00:00,26,23,0.0,8.8,5,97,06:31 PM,06:08 AM,07:18 AM,07:15 PM,23,29,29,26,5,47,81,0.4,1010,26,5,312,4,Malaysia
2018-01-01 12:00:00,26,23,0.0,8.8,5,97,06:31 PM,06:08 AM,07:18 AM,07:15 PM,23,30,30,27,2,71,80,0.0,1009,26,10,268,2,Malaysia
2018-01-01 15:00:00,26,23,0.0,8.8,5,97,06:31 PM,06:08 AM,07:18 AM,07:15 PM,24,28,28,25,3,67,93,0.4,1007,24,5,117,2,Malaysia
2018-01-01 18:00:00,26,23,0.0,8.8,5,97,06:31 PM,06:08 AM,07:18 AM,07:15 PM,23,27,27,24,5,53,95,0.0,1008,24,2,86,3,Malaysia
2018-01-01 21:00:00,26,23,0.0,8.8,5,97,06:31 PM,06:08 AM,07:18 AM,07:15 PM,23,26,26,24,7,45,93,0.4,1009,23,5,46,4,Malaysia
2018-01-02 00:00:00,25,22,0.0,7.4,6,100,07:35 PM,07:12 AM,07:19 AM,07:16 PM,22,26,26,23,2,52,94,0.0,1009,23,10,62,1,Malaysia
2018-01-02 03:00:00,25,22,0.0,7.4,6,100,07:35 PM,07:12 AM,07:19 AM,07:16 PM,22,25,25,23,4,81,95,1.3,1008,22,10,32,3,Malaysia
2018-01-02 06:00:00,25,22,0.0,7.4,6,100,07:35 PM,07:12 AM,07:19 AM,07:16 PM,22,25,25,23,7,89,94,0.0,1008,23,2,41,5,Malaysia
2018-01-02 09:00:00,25,22,0.0,7.4,6,100,07:35 PM,07:12 AM,07:19 AM,07:16 PM,23,27,27,25,6,92,90,1.4,1010,24,9,44,4,Malaysia
2018-01-02 12:00:00,25,22,0.0,7.4,6,100,07:35 PM,07:12 AM,07:19 AM,07:16 PM,23,27,27,25,7,61,93,0.0,1009,24,10,63,5,Malaysia
2018-01-02 15:00:00,25,22,0.0,7.4,6,100,07:35 PM,07:12 AM,07:19 AM,07:16 PM,23,29,29,26,5,89,88,0.7,1007,25,2,48,4,Malaysia
2018-01-02 18:00:00,25,22,0.0,7.4,6,100,07:35 PM,07:12 AM,07:19 AM,07:16 PM,23,27,27,25,9,28,93,0.0,1008,24,10,57,5,Malaysia
2018-01-02 21:00:00,25,22,0.0,7.4,6,100,07:35 PM,07:12 AM,07:19 AM,07:16 PM,23,26,26,24,7,32,95,0.0,1009,23,2,30,4,Malaysia
2018-01-03 00:00:00,28,22,0.0,8.8,6,89,08:38 PM,08:15 AM,07:19 AM,07:16 PM,22,26,26,23,5,30,95,0.0,1009,22,2,44,3,Malaysia
2018-01-03 03:00:00,28,22,0.0,8.8,6,89,08:38 PM,08:15 AM,07:19 AM,07:16 PM,22,25,25,23,7,35,95,0.5,1008,22,9,46,4,Malaysia
2018-01-03 06:00:00,28,22,0.0,8.8,6,89,08:38 PM,08:15 AM,07:19 AM,07:16 PM,22,26,26,24,6,32,92,0.0,1009,23,10,51,4,Malaysia
2018-01-03 09:00:00,28,22,0.0,8.8,6,89,08:38 PM,08:15 AM,07:19 AM,07:16 PM,24,33,33,29,5,27,73,0.4,1009,28,9,68,4,Malaysia
2018-01-03 12:00:00,28,22,0.0,8.8,6,89,08:38 PM,08:15 AM,07:19 AM,07:16 PM,24,33,33,29,4,61,74,0.0,1008,28,10,83,4,Malaysia
2018-01-03 15:00:00,28,22,0.0,8.8,6,89,08:38 PM,08:15 AM,07:19 AM,07:16 PM,24,31,31,27,6,39,82,0.0,1006,27,10,74,5,Malaysia
2018-01-03 18:00:00,28,22,0.0,8.8,6,89,08:38 PM,08:15 AM,07:19 AM,07:16 PM,23,27,27,25,8,78,90,0.0,1008,24,10,72,4,Malaysia
2018-01-03 21:00:00,28,22,0.0,8.8,6,89,08:38 PM,08:15 AM,07:19 AM,07:16 PM,22,26,26,24,9,59,91,0.1,1009,23,10,58,5,Malaysia
2018-01-04 00:00:00,29,22,0.0,10.2,6,81,09:39 PM,09:16 AM,07:20 AM,07:17 PM,22,26,26,23,6,64,92,0.0,1009,23,10,88,3,Malaysia
2018-01-04 03:00:00,29,22,0.0,10.2,6,81,09:39 PM,09:16 AM,07:20 AM,07:17 PM,22,26,26,23,7,47,92,0.1,1008,22,10,56,4,Malaysia
2018-01-04 06:00:00,29,22,0.0,10.2,6,81,09:39 PM,09:16 AM,07:20 AM,07:17 PM,22,26,26,24,7,44,89,0.0,1009,23,10,43,5,Malaysia
2018-01-04 09:00:00,29,22,0.0,10.2,6,81,09:39 PM,09:16 AM,07:20 AM,07:17 PM,23,31,31,28,7,39,72,0.0,1010,27,10,44,6,Malaysia
2018-01-04 12:00:00,29,22,0.0,10.2,6,81,09:39 PM,09:16 AM,07:20 AM,07:17 PM,23,34,34,30,6,59,67,0.0,1009,29,10,58,5,Malaysia
2018-01-04 15:00:00,29,22,0.0,10.2,6,81,09:39 PM,09:16 AM,07:20 AM,07:17 PM,24,32,32,28,2,46,79,0.0,1007,27,10,129,1,Malaysia
2018-01-04 18:00:00,29,22,0.0,10.2,6,81,09:39 PM,09:16 AM,07:20 AM,07:17 PM,23,28,28,25,1,69,91,0.0,1008,24,10,58,1,Malaysia
2018-01-04 21:00:00,29,22,0.0,10.2,6,81,09:39 PM,09:16 AM,07:20 AM,07:17 PM,23,27,27,24,3,49,93,0.1,1009,24,10,84,2,Malaysia
2018-01-05 00:00:00,28,23,0.0,10.2,7,74,10:36 PM,10:13 AM,07:20 AM,07:17 PM,23,27,27,24,4,48,93,0.0,1009,23,10,100,2,Malaysia
2018-01-05 03:00:00,28,23,0.0,10.2,7,74,10:36 PM,10:13 AM,07:20 AM,07:17 PM,22,26,26,24,5,72,94,0.2,1009,23,10,73,3,Malaysia
2018-01-05 06:00:00,28,23,0.0,10.2,7,74,10:36 PM,10:13 AM,07:20 AM,07:17 PM,22,26,26,24,7,63,91,0.0,1010,23,10,93,4,Malaysia
2018-01-05 09:00:00,28,23,0.0,10.2,7,74,10:36 PM,10:13 AM,07:20 AM,07:17 PM,23,32,32,28,4,47,76,0.7,1010,27,9,137,3,Malaysia
2018-01-05 12:00:00,28,23,0.0,10.2,7,74,10:36 PM,10:13 AM,07:20 AM,07:17 PM,24,33,33,29,1,56,75,0.0,1009,28,10,175,1,Malaysia
2018-01-05 15:00:00,28,23,0.0,10.2,7,74,10:36 PM,10:13 AM,07:20 AM,07:17 PM,24,31,31,27,5,46,85,0.0,1007,27,10,220,4,Malaysia
2018-01-05 18:00:00,28,23,0.0,10.2,7,74,10:36 PM,10:13 AM,07:20 AM,07:17 PM,23,27,27,25,4,74,92,0.0,1008,24,10,165,2,Malaysia
2018-01-05 21:00:00,28,23,0.0,10.2,7,74,10:36 PM,10:13 AM,07:20 AM,07:17 PM,23,27,27,24,6,52,93,0.6,1009,24,10,67,3,Malaysia
2018-01-06 00:00:00,32,22,0.0,11.6,7,67,11:29 PM,11:06 AM,07:21 AM,07:18 PM,23,26,26,24,4,46,93,0.0,1009,23,10,86,2,Malaysia
2018-01-06 03:00:00,32,22,0.0,11.6,7,67,11:29 PM,11:06 AM,07:21 AM,07:18 PM,22,26,26,23,6,29,93,0.0,1008,22,10,84,3,Malaysia
2018-01-06 06:00:00,32,22,0.0,11.6,7,67,11:29 PM,11:06 AM,07:21 AM,07:18 PM,23,27,27,24,5,31,92,0.0,1009,23,10,60,4,Malaysia
2018-01-06 09:00:00,32,22,0.0,11.6,7,67,11:29 PM,11:06 AM,07:21 AM,07:18 PM,23,35,35,31,4,19,64,0.0,1009,29,10,96,4,Malaysia
2018-01-06 12:00:00,32,22,0.0,11.6,7,67,11:29 PM,11:06 AM,07:21 AM,07:18 PM,22,37,37,32,6,38,55,0.0,1008,32,10,186,5,Malaysia
2018-01-06 15:00:00,32,22,0.0,11.6,7,67,11:29 PM,11:06 AM,07:21 AM,07:18 PM,24,36,36,31,10,20,66,0.7,1006,30,9,197,8,Malaysia
2018-01-06 18:00:00,32,22,0.0,11.6,7,67,11:29 PM,11:06 AM,07:21 AM,07:18 PM,23,29,29,26,8,13,82,0.0,1008,25,10,167,4,Malaysia
2018-01-06 21:00:00,32,22,0.0,11.6,7,67,11:29 PM,11:06 AM,07:21 AM,07:18 PM,23,29,29,26,6,7,88,0.0,1009,24,10,91,4,Malaysia
2018-01-07 00:00:00,32,23,0.0,11.6,7,59,No moonrise,11:56 AM,07:21 AM,07:18 PM,24,29,29,26,5,7,90,0.0,1009,24,10,70,4,Malaysia
2018-01-07 03:00:00,32,23,0.0,11.6,7,59,No moonrise,11:56 AM,07:21 AM,07:18 PM,23,27,27,25,6,11,91,0.0,1009,23,10,61,4,Malaysia
2018-01-07 06:00:00,32,23,0.0,11.6,7,59,No moonrise,11:56 AM,07:21 AM,07:18 PM,23,28,28,25,5,17,89,0.0,1010,24,10,65,4,Malaysia
2018-01-07 09:00:00,32,23,0.0,11.6,7,59,No moonrise,11:56 AM,07:21 AM,07:18 PM,23,35,35,31,5,19,63,0.0,1010,30,10,150,4,Malaysia
2018-01-07 12:00:00,32,23,0.0,11.6,7,59,No moonrise,11:56 AM,07:21 AM,07:18 PM,23,38,38,33,6,50,57,0.0,1009,32,10,207,5,Malaysia
2018-01-07 15:00:00,32,23,0.0,11.6,7,59,No moonrise,11:56 AM,07:21 AM,07:18 PM,23,36,36,31,6,47,61,0.9,1007,31,10,223,4,Malaysia
2018-01-07 18:00:00,32,23,0.0,11.6,7,59,No moonrise,11:56 AM,07:21 AM,07:18 PM,23,29,29,26,4,25,85,0.0,1008,25,10,214,2,Malaysia
2018-01-07 21:00:00,32,23,0.0,11.6,7,59,No moonrise,11:56 AM,07:21 AM,07:18 PM,23,28,28,25,7,47,89,1.2,1010,24,10,101,4,Malaysia
2018-01-08 00:00:00,30,23,0.0,11.6,7,52,12:19 AM,12:42 PM,07:22 AM,07:19 PM,23,27,27,24,6,50,91,0.0,1010,24,10,60,3,Malaysia
2018-01-08 03:00:00,30,23,0.0,11.6,7,52,12:19 AM,12:42 PM,07:22 AM,07:19 PM,23,26,26,24,6,43,92,0.3,1010,23,9,52,3,Malaysia
2018-01-08 06:00:00,30,23,0.0,11.6,7,52,12:19 AM,12:42 PM,07:22 AM,07:19 PM,23,28,28,25,2,24,86,0.0,1010,24,10,210,1,Malaysia
2018-01-08 09:00:00,30,23,0.0,11.6,7,52,12:19 AM,12:42 PM,07:22 AM,07:19 PM,23,35,35,31,5,21,63,0.1,1011,30,10,222,4,Malaysia
2018-01-08 12:00:00,30,23,0.0,11.6,7,52,12:19 AM,12:42 PM,07:22 AM,07:19 PM,23,36,36,31,5,53,64,0.0,1009,30,10,223,5,Malaysia
2018-01-08 15:00:00,30,23,0.0,11.6,7,52,12:19 AM,12:42 PM,07:22 AM,07:19 PM,24,34,34,30,7,56,70,2.3,1008,29,10,244,5,Malaysia
2018-01-08 18:00:00,30,23,0.0,11.6,7,52,12:19 AM,12:42 PM,07:22 AM,07:19 PM,23,29,29,26,4,22,84,0.0,1009,25,10,237,2,Malaysia
2018-01-08 21:00:00,30,23,0.0,11.6,7,52,12:19 AM,12:42 PM,07:22 AM,07:19 PM,23,28,28,25,2,26,88,2.3,1010,24,9,29,1,Malaysia
2018-01-09 00:00:00,31,23,0.0,11.6,7,45,01:07 AM,01:27 PM,07:22 AM,07:19 PM,23,27,27,24,4,51,92,0.0,1011,23,10,42,2,Malaysia
2018-01-09 03:00:00,31,23,0.0,11.6,7,45,01:07 AM,01:27 PM,07:22 AM,07:19 PM,23,26,26,24,6,48,94,3.1,1011,23,7,35,3,Malaysia
2018-01-09 06:00:00,31,23,0.0,11.6,7,45,01:07 AM,01:27 PM,07:22 AM,07:19 PM,23,27,27,25,3,54,89,0.0,1011,24,10,351,2,Malaysia
2018-01-09 09:00:00,31,23,0.0,11.6,7,45,01:07 AM,01:27 PM,07:22 AM,07:19 PM,24,35,35,30,5,22,69,0.9,1012,29,9,298,4,Malaysia
2018-01-09 12:00:00,31,23,0.0,11.6,7,45,01:07 AM,01:27 PM,07:22 AM,07:19 PM,23,36,36,31,6,51,62,0.0,1011,31,10,282,5,Malaysia
2018-01-09 15:00:00,31,23,0.0,11.6,7,45,01:07 AM,01:27 PM,07:22 AM,07:19 PM,24,35,35,30,5,30,70,0.0,1009,29,10,276,5,Malaysia
2018-01-09 18:00:00,31,23,0.0,11.6,7,45,01:07 AM,01:27 PM,07:22 AM,07:19 PM,23,28,28,26,5,24,85,0.0,1010,25,10,304,3,Malaysia
2018-01-09 21:00:00,31,23,0.0,11.6,7,45,01:07 AM,01:27 PM,07:22 AM,07:19 PM,23,27,27,25,5,26,88,0.8,1011,24,9,18,3,Malaysia
2018-01-10 00:00:00,31,23,0.0,8.8,7,38,01:53 AM,02:10 PM,07:22 AM,07:19 PM,22,27,27,24,7,33,88,0.0,1012,23,10,14,4,Malaysia
2018-01-10 03:00:00,31,23,0.0,8.8,7,38,01:53 AM,02:10 PM,07:22 AM,07:19 PM,22,26,26,24,6,27,89,0.2,1011,23,9,26,3,Malaysia
2018-01-10 06:00:00,31,23,0.0,8.8,7,38,01:53 AM,02:10 PM,07:22 AM,07:19 PM,22,27,27,24,7,20,87,0.0,1012,23,10,45,5,Malaysia
2018-01-10 09:00:00,31,23,0.0,8.8,7,38,01:53 AM,02:10 PM,07:22 AM,07:19 PM,23,34,34,30,4,19,66,0.3,1013,29,9,25,3,Malaysia
2018-01-10 12:00:00,31,23,0.0,8.8,7,38,01:53 AM,02:10 PM,07:22 AM,07:19 PM,22,35,35,31,4,57,56,0.0,1011,31,10,293,3,Malaysia
2018-01-10 15:00:00,31,23,0.0,8.8,7,38,01:53 AM,02:10 PM,07:22 AM,07:19 PM,23,33,33,29,5,69,71,0.7,1010,28,10,233,4,Malaysia
2018-01-10 18:00:00,31,23,0.0,8.8,7,38,01:53 AM,02:10 PM,07:22 AM,07:19 PM,23,27,27,25,4,100,90,0.0,1012,24,10,201,3,Malaysia
2018-01-10 21:00:00,31,23,0.0,8.8,7,38,01:53 AM,02:10 PM,07:22 AM,07:19 PM,23,27,27,24,1,55,91,0.5,1013,24,10,239,1,Malaysia
2018-01-11 00:00:00,24,21,0.0,6.0,6,30,02:38 AM,02:54 PM,07:23 AM,07:20 PM,22,26,26,24,0,43,92,0.0,1013,23,10,5,0,Malaysia
2018-01-11 03:00:00,24,21,0.0,6.0,6,30,02:38 AM,02:54 PM,07:23 AM,07:20 PM,22,25,25,23,1,61,92,0.2,1012,22,10,75,0,Malaysia
2018-01-11 06:00:00,24,21,0.0,6.0,6,30,02:38 AM,02:54 PM,07:23 AM,07:20 PM,22,26,26,23,6,65,91,0.0,1012,23,10,33,4,Malaysia
2018-01-11 09:00:00,24,21,0.0,6.0,6,30,02:38 AM,02:54 PM,07:23 AM,07:20 PM,22,27,27,25,5,70,85,0.6,1013,24,5,58,4,Malaysia
2018-01-11 12:00:00,24,21,0.0,6.0,6,30,02:38 AM,02:54 PM,07:23 AM,07:20 PM,22,26,26,24,8,84,89,0.0,1013,23,10,356,6,Malaysia
2018-01-11 15:00:00,24,21,0.0,6.0,6,30,02:38 AM,02:54 PM,07:23 AM,07:20 PM,21,25,25,23,4,68,91,0.2,1012,23,5,346,3,Malaysia
2018-01-11 18:00:00,24,21,0.0,6.0,6,30,02:38 AM,02:54 PM,07:23 AM,07:20 PM,21,22,25,22,2,64,93,0.0,1012,22,10,325,1,Malaysia
2018-01-11 21:00:00,24,21,0.0,6.0,6,30,02:38 AM,02:54 PM,07:23 AM,07:20 PM,20,22,24,22,1,91,93,0.4,1013,21,2,60,1,Malaysia
2018-01-12 00:00:00,24,21,0.0,6.0,5,23,03:24 AM,03:39 PM,07:23 AM,07:20 PM,20,22,24,22,4,100,94,0.0,1014,21,10,47,3,Malaysia
2018-01-12 03:00:00,24,21,0.0,6.0,5,23,03:24 AM,03:39 PM,07:23 AM,07:20 PM,20,21,24,21,1,100,95,0.4,1013,21,2,277,1,Malaysia
2018-01-12 06:00:00,24,21,0.0,6.0,5,23,03:24 AM,03:39 PM,07:23 AM,07:20 PM,21,21,24,21,5,100,95,0.0,1013,21,2,34,3,Malaysia
2018-01-12 09:00:00,24,21,0.0,6.0,5,23,03:24 AM,03:39 PM,07:23 AM,07:20 PM,21,25,25,23,3,100,93,0.1,1014,22,10,106,2,Malaysia
2018-01-12 12:00:00,24,21,0.0,6.0,5,23,03:24 AM,03:39 PM,07:23 AM,07:20 PM,21,26,26,24,8,100,86,0.0,1013,23,10,30,6,Malaysia
2018-01-12 15:00:00,24,21,0.0,6.0,5,23,03:24 AM,03:39 PM,07:23 AM,07:20 PM,21,26,26,24,2,95,85,0.0,1011,24,10,14,2,Malaysia
2018-01-12 18:00:00,24,21,0.0,6.0,5,23,03:24 AM,03:39 PM,07:23 AM,07:20 PM,21,22,25,22,5,61,93,0.0,1013,22,10,53,3,Malaysia
2018-01-12 21:00:00,24,21,0.0,6.0,5,23,03:24 AM,03:39 PM,07:23 AM,07:20 PM,21,22,24,22,4,48,93,0.1,1013,21,10,38,2,Malaysia
2018-01-13 00:00:00,27,21,0.0,11.6,6,16,04:10 AM,04:24 PM,07:23 AM,07:21 PM,20,22,24,22,8,58,92,0.0,1013,21,10,26,5,Malaysia
2018-01-13 03:00:00,27,21,0.0,11.6,6,16,04:10 AM,04:24 PM,07:23 AM,07:21 PM,20,21,24,21,7,46,92,0.0,1012,21,10,58,4,Malaysia
2018-01-13 06:00:00,27,21,0.0,11.6,6,16,04:10 AM,04:24 PM,07:23 AM,07:21 PM,20,22,24,22,8,49,89,0.0,1012,21,10,51,4,Malaysia
2018-01-13 09:00:00,27,21,0.0,11.6,6,16,04:10 AM,04:24 PM,07:23 AM,07:21 PM,21,28,28,26,5,48,72,0.0,1013,25,10,72,5,Malaysia
2018-01-13 12:00:00,27,21,0.0,11.6,6,16,04:10 AM,04:24 PM,07:23 AM,07:21 PM,21,29,29,27,4,49,68,0.0,1012,27,10,66,3,Malaysia
2018-01-13 15:00:00,27,21,0.0,11.6,6,16,04:10 AM,04:24 PM,07:23 AM,07:21 PM,21,29,29,27,2,48,72,0.1,1011,26,10,59,1,Malaysia
2018-01-13 18:00:00,27,21,0.0,11.6,6,16,04:10 AM,04:24 PM,07:23 AM,07:21 PM,21,25,25,23,3,51,87,0.0,1011,23,10,56,2,Malaysia
2018-01-13 21:00:00,27,21,0.0,11.6,6,16,04:10 AM,04:24 PM,07:23 AM,07:21 PM,21,25,25,23,3,56,89,0.0,1013,22,10,17,2,Malaysia
2018-01-14 00:00:00,28,21,0.0,8.8,5,9,04:58 AM,05:11 PM,07:24 AM,07:21 PM,21,22,25,22,5,82,91,0.0,1013,22,10,26,3,Malaysia
2018-01-14 03:00:00,28,21,0.0,8.8,5,9,04:58 AM,05:11 PM,07:24 AM,07:21 PM,21,22,24,22,6,76,92,0.3,1012,21,2,24,4,Malaysia
2018-01-14 06:00:00,28,21,0.0,8.8,5,9,04:58 AM,05:11 PM,07:24 AM,07:21 PM,21,22,24,22,9,80,93,0.0,1012,21,10,37,5,Malaysia
2018-01-14 09:00:00,28,21,0.0,8.8,5,9,04:58 AM,05:11 PM,07:24 AM,07:21 PM,21,27,27,25,6,48,78,0.0,1013,25,10,36,5,Malaysia
2018-01-14 12:00:00,28,21,0.0,8.8,5,9,04:58 AM,05:11 PM,07:24 AM,07:21 PM,20,30,30,28,7,61,62,0.0,1012,28,10,23,6,Malaysia
2018-01-14 15:00:00,28,21,0.0,8.8,5,9,04:58 AM,05:11 PM,07:24 AM,07:21 PM,22,30,30,27,3,74,72,0.1,1010,27,10,195,3,Malaysia
2018-01-14 18:00:00,28,21,0.0,8.8,5,9,04:58 AM,05:11 PM,07:24 AM,07:21 PM,21,26,26,24,2,50,85,0.0,1011,23,10,157,1,Malaysia
2018-01-14 21:00:00,28,21,0.0,8.8,5,9,04:58 AM,05:11 PM,07:24 AM,07:21 PM,21,25,25,23,3,37,87,0.0,1012,23,10,32,1,Malaysia
2018-01-15 00:00:00,28,21,0.0,10.2,7,1,05:46 AM,05:59 PM,07:24 AM,07:22 PM,20,23,25,23,8,50,87,0.0,1012,22,10,29,5,Malaysia
2018-01-15 03:00:00,28,21,0.0,10.2,7,1,05:46 AM,05:59 PM,07:24 AM,07:22 PM,19,22,25,22,7,48,83,0.0,1010,21,10,22,4,Malaysia
2018-01-15 06:00:00,28,21,0.0,10.2,7,1,05:46 AM,05:59 PM,07:24 AM,07:22 PM,18,22,25,22,7,31,76,0.0,1010,21,10,25,4,Malaysia
2018-01-15 09:00:00,28,21,0.0,10.2,7,1,05:46 AM,05:59 PM,07:24 AM,07:22 PM,19,28,28,26,4,26,63,0.0,1011,25,10,70,3,Malaysia
2018-01-15 12:00:00,28,21,0.0,10.2,7,1,05:46 AM,05:59 PM,07:24 AM,07:22 PM,19,30,30,29,2,36,55,0.0,1010,28,10,244,2,Malaysia
2018-01-15 15:00:00,28,21,0.0,10.2,7,1,05:46 AM,05:59 PM,07:24 AM,07:22 PM,20,30,30,28,4,60,62,0.0,1009,27,10,243,4,Malaysia
2018-01-15 18:00:00,28,21,0.0,10.2,7,1,05:46 AM,05:59 PM,07:24 AM,07:22 PM,20,26,26,24,4,36,79,0.0,1009,24,10,322,2,Malaysia
2018-01-15 21:00:00,28,21,0.0,10.2,7,1,05:46 AM,05:59 PM,07:24 AM,07:22 PM,21,26,26,24,6,25,83,0.0,1011,23,10,40,3,Malaysia
2018-01-16 00:00:00,30,22,0.0,11.6,7,0,06:33 AM,06:47 PM,07:24 AM,07:22 PM,21,25,25,23,6,52,86,0.0,1011,22,10,49,4,Malaysia
2018-01-16 03:00:00,30,22,0.0,11.6,7,0,06:33 AM,06:47 PM,07:24 AM,07:22 PM,20,23,25,23,5,43,88,0.0,1009,22,10,39,3,Malaysia
2018-01-16 06:00:00,30,22,0.0,11.6,7,0,06:33 AM,06:47 PM,07:24 AM,07:22 PM,21,26,26,23,6,53,86,0.0,1010,23,10,42,4,Malaysia
2018-01-16 09:00:00,30,22,0.0,11.6,7,0,06:33 AM,06:47 PM,07:24 AM,07:22 PM,21,32,32,29,4,36,63,0.0,1011,28,10,56,4,Malaysia
2018-01-16 12:00:00,30,22,0.0,11.6,7,0,06:33 AM,06:47 PM,07:24 AM,07:22 PM,22,34,34,31,1,43,60,0.0,1009,30,10,220,1,Malaysia
2018-01-16 15:00:00,30,22,0.0,11.6,7,0,06:33 AM,06:47 PM,07:24 AM,07:22 PM,22,33,33,30,5,27,65,1.0,1008,29,9,200,4,Malaysia
2018-01-16 18:00:00,30,22,0.0,11.6,7,0,06:33 AM,06:47 PM,07:24 AM,07:22 PM,22,28,28,25,4,47,83,0.0,1008,25,10,174,2,Malaysia
2018-01-16 21:00:00,30,22,0.0,11.6,7,0,06:33 AM,06:47 PM,07:24 AM,07:22 PM,22,27,27,24,4,29,89,0.8,1010,24,9,68,2,Malaysia
2018-01-17 00:00:00,32,22,0.0,11.6,7,0,07:21 AM,07:35 PM,07:25 AM,07:22 PM,22,26,26,24,8,38,91,0.0,1010,23,10,38,5,Malaysia
2018-01-17 03:00:00,32,22,0.0,11.6,7,0,07:21 AM,07:35 PM,07:25 AM,07:22 PM,22,25,25,23,6,47,92,0.0,1009,22,10,47,4,Malaysia
2018-01-17 06:00:00,32,22,0.0,11.6,7,0,07:21 AM,07:35 PM,07:25 AM,07:22 PM,21,26,26,23,9,67,89,0.0,1010,23,10,43,6,Malaysia
2018-01-17 09:00:00,32,22,0.0,11.6,7,0,07:21 AM,07:35 PM,07:25 AM,07:22 PM,22,32,32,29,5,45,63,0.0,1010,29,10,39,4,Malaysia
2018-01-17 12:00:00,32,22,0.0,11.6,7,0,07:21 AM,07:35 PM,07:25 AM,07:22 PM,21,37,37,33,2,26,50,0.0,1009,32,10,4,2,Malaysia
2018-01-17 15:00:00,32,22,0.0,11.6,7,0,07:21 AM,07:35 PM,07:25 AM,07:22 PM,23,34,34,30,6,33,64,0.1,1006,30,10,239,5,Malaysia
2018-01-17 18:00:00,32,22,0.0,11.6,7,0,07:21 AM,07:35 PM,07:25 AM,07:22 PM,23,29,29,26,4,45,83,0.0,1007,25,10,221,2,Malaysia
2018-01-17 21:00:00,32,22,0.0,11.6,7,0,07:21 AM,07:35 PM,07:25 AM,07:22 PM,23,27,27,25,4,41,90,0.2,1009,24,9,99,2,Malaysia
2018-01-18 00:00:00,29,23,0.0,11.6,7,6,08:08 AM,08:22 PM,07:25 AM,07:23 PM,23,27,27,24,6,37,92,0.0,1010,23,10,59,3,Malaysia
2018-01-18 03:00:00,29,23,0.0,11.6,7,6,08:08 AM,08:22 PM,07:25 AM,07:23 PM,22,26,26,23,6,80,92,0.0,1009,23,10,55,3,Malaysia
2018-01-18 06:00:00,29,23,0.0,11.6,7,6,08:08 AM,08:22 PM,07:25 AM,07:23 PM,22,26,26,24,7,68,91,0.0,1009,24,10,39,5,Malaysia
2018-01-18 09:00:00,29,23,0.0,11.6,7,6,08:08 AM,08:22 PM,07:25 AM,07:23 PM,23,32,32,28,7,52,71,0.1,1010,28,10,42,6,Malaysia
2018-01-18 12:00:00,29,23,0.0,11.6,7,6,08:08 AM,08:22 PM,07:25 AM,07:23 PM,23,34,34,30,1,49,66,0.0,1009,29,10,56,1,Malaysia
2018-01-18 15:00:00,29,23,0.0,11.6,7,6,08:08 AM,08:22 PM,07:25 AM,07:23 PM,24,34,34,29,6,34,73,0.0,1007,29,10,269,5,Malaysia
2018-01-18 18:00:00,29,23,0.0,11.6,7,6,08:08 AM,08:22 PM,07:25 AM,07:23 PM,23,28,28,25,5,43,87,0.0,1008,24,10,242,3,Malaysia
2018-01-18 21:00:00,29,23,0.0,11.6,7,6,08:08 AM,08:22 PM,07:25 AM,07:23 PM,22,26,26,24,5,34,90,0.3,1009,24,9,90,3,Malaysia
2018-01-19 00:00:00,30,22,0.0,11.6,7,13,08:54 AM,09:10 PM,07:25 AM,07:23 PM,22,26,26,24,5,38,92,0.0,1010,23,10,55,3,Malaysia
2018-01-19 03:00:00,30,22,0.0,11.6,7,13,08:54 AM,09:10 PM,07:25 AM,07:23 PM,22,26,26,23,5,33,92,0.1,1009,22,10,48,3,Malaysia
2018-01-19 06:00:00,30,22,0.0,11.6,7,13,08:54 AM,09:10 PM,07:25 AM,07:23 PM,22,26,26,24,8,41,90,0.0,1010,23,10,20,5,Malaysia
2018-01-19 09:00:00,30,22,0.0,11.6,7,13,08:54 AM,09:10 PM,07:25 AM,07:23 PM,22,33,33,30,5,37,65,0.0,1010,29,10,347,5,Malaysia
2018-01-19 12:00:00,30,22,0.0,11.6,7,13,08:54 AM,09:10 PM,07:25 AM,07:23 PM,23,36,36,31,6,22,63,0.0,1009,30,10,255,5,Malaysia
2018-01-19 15:00:00,30,22,0.0,11.6,7,13,08:54 AM,09:10 PM,07:25 AM,07:23 PM,24,34,34,29,6,32,74,0.1,1007,29,10,268,5,Malaysia
