date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-01-04 12:00:00,27,23,0.0,11.6,6,81,08:56 PM,08:36 AM,06:40 AM,06:32 PM,23,30,30,27,12,54,77,0.0,1009,27,10,70,10,Indonesia
2018-01-04 15:00:00,27,23,0.0,11.6,6,81,08:56 PM,08:36 AM,06:40 AM,06:32 PM,22,29,29,26,10,40,80,0.5,1007,26,9,44,8,Indonesia
2018-01-04 18:00:00,27,23,0.0,11.6,6,81,08:56 PM,08:36 AM,06:40 AM,06:32 PM,22,27,27,25,5,34,86,0.0,1008,24,10,79,3,Indonesia
2018-01-04 21:00:00,27,23,0.0,11.6,6,81,08:56 PM,08:36 AM,06:40 AM,06:32 PM,22,27,27,24,5,23,87,0.0,1009,24,10,183,3,Indonesia
2018-01-05 00:00:00,28,23,0.0,11.6,7,74,09:54 PM,09:33 AM,06:40 AM,06:33 PM,21,26,26,24,7,29,85,0.0,1009,24,10,202,4,Indonesia
2018-01-05 03:00:00,28,23,0.0,11.6,7,74,09:54 PM,09:33 AM,06:40 AM,06:33 PM,21,26,26,24,8,47,84,0.0,1008,23,10,213,4,Indonesia
2018-01-05 06:00:00,28,23,0.0,11.6,7,74,09:54 PM,09:33 AM,06:40 AM,06:33 PM,21,26,26,24,6,48,84,0.0,1009,23,10,180,3,Indonesia
2018-01-05 09:00:00,28,23,0.0,11.6,7,74,09:54 PM,09:33 AM,06:40 AM,06:33 PM,22,31,31,28,2,32,70,0.0,1010,28,10,165,2,Indonesia
2018-01-05 12:00:00,28,23,0.0,11.6,7,74,09:54 PM,09:33 AM,06:40 AM,06:33 PM,22,31,31,28,10,52,68,0.0,1009,28,10,96,9,Indonesia
2018-01-05 15:00:00,28,23,0.0,11.6,7,74,09:54 PM,09:33 AM,06:40 AM,06:33 PM,23,30,30,27,11,57,77,1.4,1007,27,10,80,8,Indonesia
2018-01-05 18:00:00,28,23,0.0,11.6,7,74,09:54 PM,09:33 AM,06:40 AM,06:33 PM,23,28,28,25,10,60,89,0.0,1008,25,10,115,6,Indonesia
2018-01-05 21:00:00,28,23,0.0,11.6,7,74,09:54 PM,09:33 AM,06:40 AM,06:33 PM,23,27,27,25,12,31,89,0.2,1009,24,9,145,7,Indonesia
2018-01-06 00:00:00,28,23,0.0,11.6,7,67,10:47 PM,10:25 AM,06:40 AM,06:33 PM,22,26,26,24,11,28,88,0.0,1009,24,10,148,6,Indonesia
2018-01-06 03:00:00,28,23,0.0,11.6,7,67,10:47 PM,10:25 AM,06:40 AM,06:33 PM,22,26,26,24,12,37,89,0.0,1008,23,10,172,7,Indonesia
2018-01-06 06:00:00,28,23,0.0,11.6,7,67,10:47 PM,10:25 AM,06:40 AM,06:33 PM,22,26,26,24,10,42,89,0.0,1009,23,10,184,6,Indonesia
2018-01-06 09:00:00,28,23,0.0,11.6,7,67,10:47 PM,10:25 AM,06:40 AM,06:33 PM,23,31,31,28,2,29,74,0.0,1009,27,10,134,1,Indonesia
2018-01-06 12:00:00,28,23,0.0,11.6,7,67,10:47 PM,10:25 AM,06:40 AM,06:33 PM,23,32,32,29,4,12,72,0.0,1009,28,10,355,4,Indonesia
2018-01-06 15:00:00,28,23,0.0,11.6,7,67,10:47 PM,10:25 AM,06:40 AM,06:33 PM,23,31,31,28,7,11,73,0.2,1007,28,10,8,6,Indonesia
2018-01-06 18:00:00,28,23,0.0,11.6,7,67,10:47 PM,10:25 AM,06:40 AM,06:33 PM,23,28,28,25,5,36,86,0.0,1008,25,10,60,3,Indonesia
